date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:42:19	195212/195212	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.FFMpegFileWriter.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.FFMpegFileWriter.html	(from https://matplotlib.org/stable/api/index.html)
01:42:19	195849/195849	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.ImageMagickFileWriter.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.ImageMagickFileWriter.html	(from https://matplotlib.org/stable/api/index.html)
01:42:19	1807074/1807074	---M--	200	added ('OK')	application/zip	etag:%22d83iukttot0p12qci%22	https://matplotlib.org/stable/_downloads/fcaddee3a42ae2e2c41e00ae08d70347/gallery_jupyter.zip	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/_downloads/fcaddee3a42ae2e2c41e00ae08d70347/gallery_jupyter.zip	(from https://matplotlib.org/stable/gallery/index.html)
01:42:20	195443/195443	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.MovieWriterRegistry.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.MovieWriterRegistry.html	(from https://matplotlib.org/stable/api/index.html)
01:42:20	196385/196385	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.TimedAnimation.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.TimedAnimation.html	(from https://matplotlib.org/stable/api/index.html)
01:42:20	205500/205500	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.AbstractMovieWriter.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.AbstractMovieWriter.html	(from https://matplotlib.org/stable/api/index.html)
01:42:21	208760/208760	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.MovieWriter.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.MovieWriter.html	(from https://matplotlib.org/stable/api/index.html)
01:42:21	205578/205578	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.FileMovieWriter.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.FileMovieWriter.html	(from https://matplotlib.org/stable/api/index.html)
01:42:22	192366/192366	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.FFMpegBase.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.FFMpegBase.html	(from https://matplotlib.org/stable/api/index.html)
01:42:22	193993/193993	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.animation.ImageMagickBase.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.animation.ImageMagickBase.html	(from https://matplotlib.org/stable/api/index.html)
01:42:23	236838/236838	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/artist_api.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/artist_api.html	(from https://matplotlib.org/stable/api/index.html)
01:42:23	191503/191503	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.add_callback.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.add_callback.html	(from https://matplotlib.org/stable/api/index.html)
01:42:23	189814/189814	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.remove_callback.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.remove_callback.html	(from https://matplotlib.org/stable/api/index.html)
01:42:24	190054/190054	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.pchanged.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.pchanged.html	(from https://matplotlib.org/stable/api/index.html)
01:42:24	191495/191495	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_cursor_data.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_cursor_data.html	(from https://matplotlib.org/stable/api/index.html)
01:42:25	190373/190373	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.format_cursor_data.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.format_cursor_data.html	(from https://matplotlib.org/stable/api/index.html)
01:42:25	190713/190713	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_mouseover.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_mouseover.html	(from https://matplotlib.org/stable/api/index.html)
01:42:26	189388/189388	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_mouseover.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_mouseover.html	(from https://matplotlib.org/stable/api/index.html)
01:42:26	189188/189188	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.mouseover.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.mouseover.html	(from https://matplotlib.org/stable/api/index.html)
01:42:26	191400/191400	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.contains.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.contains.html	(from https://matplotlib.org/stable/api/index.html)
01:42:27	190335/190335	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.pick.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.pick.html	(from https://matplotlib.org/stable/api/index.html)
01:42:27	190166/190166	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.pickable.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.pickable.html	(from https://matplotlib.org/stable/api/index.html)
01:42:28	192618/192618	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_picker.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_picker.html	(from https://matplotlib.org/stable/api/index.html)
01:42:28	190511/190511	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_picker.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_picker.html	(from https://matplotlib.org/stable/api/index.html)
01:42:29	190917/190917	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_clip_on.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_clip_on.html	(from https://matplotlib.org/stable/api/index.html)
01:42:29	189303/189303	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_clip_on.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_clip_on.html	(from https://matplotlib.org/stable/api/index.html)
01:42:29	192606/192606	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_clip_box.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_clip_box.html	(from https://matplotlib.org/stable/api/index.html)
01:42:30	189296/189296	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_clip_box.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_clip_box.html	(from https://matplotlib.org/stable/api/index.html)
01:42:30	195518/195518	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_clip_path.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_clip_path.html	(from https://matplotlib.org/stable/api/index.html)
01:42:30	189296/189296	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_clip_path.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_clip_path.html	(from https://matplotlib.org/stable/api/index.html)
01:42:31	189592/189592	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.update.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.update.html	(from https://matplotlib.org/stable/api/index.html)
01:42:31	190545/190545	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.update_from.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.update_from.html	(from https://matplotlib.org/stable/api/index.html)
01:42:32	189293/189293	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.properties.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.properties.html	(from https://matplotlib.org/stable/api/index.html)
01:42:32	241735/241735	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set.html	(from https://matplotlib.org/stable/api/index.html)
01:42:32	191398/191398	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.draw.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.draw.html	(from https://matplotlib.org/stable/api/index.html)
01:42:33	190759/190759	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_animated.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_animated.html	(from https://matplotlib.org/stable/api/index.html)
01:42:33	189307/189307	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_animated.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_animated.html	(from https://matplotlib.org/stable/api/index.html)
01:42:34	192482/192482	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_alpha.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_alpha.html	(from https://matplotlib.org/stable/api/index.html)
01:42:34	189304/189304	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_alpha.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_alpha.html	(from https://matplotlib.org/stable/api/index.html)
01:42:34	190434/190434	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_snap.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_snap.html	(from https://matplotlib.org/stable/api/index.html)
01:42:35	189528/189528	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_snap.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_snap.html	(from https://matplotlib.org/stable/api/index.html)
01:42:35	197160/197160	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_visible.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_visible.html	(from https://matplotlib.org/stable/api/index.html)
01:42:36	190806/190806	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_visible.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_visible.html	(from https://matplotlib.org/stable/api/index.html)
01:42:36	189089/189089	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.zorder.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.zorder.html	(from https://matplotlib.org/stable/api/index.html)
01:42:37	191407/191407	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_zorder.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_zorder.html	(from https://matplotlib.org/stable/api/index.html)
01:42:37	189824/189824	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_agg_filter.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_agg_filter.html	(from https://matplotlib.org/stable/api/index.html)
01:42:38	191013/191013	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_sketch_params.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_sketch_params.html	(from https://matplotlib.org/stable/api/index.html)
01:42:39	192234/192234	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_zorder.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_zorder.html	(from https://matplotlib.org/stable/api/index.html)
01:42:39	189949/189949	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_sketch_params.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_sketch_params.html	(from https://matplotlib.org/stable/api/index.html)
01:42:40	191356/191356	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_rasterized.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_rasterized.html	(from https://matplotlib.org/stable/api/index.html)
01:42:40	191440/191440	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_path_effects.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_path_effects.html	(from https://matplotlib.org/stable/api/index.html)
01:42:41	189353/189353	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_rasterized.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_rasterized.html	(from https://matplotlib.org/stable/api/index.html)
01:42:41	189319/189319	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_path_effects.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_path_effects.html	(from https://matplotlib.org/stable/api/index.html)
01:42:41	189362/189362	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_agg_filter.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_agg_filter.html	(from https://matplotlib.org/stable/api/index.html)
01:42:42	193017/193017	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_window_extent.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_window_extent.html	(from https://matplotlib.org/stable/api/index.html)
01:42:43	189634/189634	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_transformed_clip_path_and_affine.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_transformed_clip_path_and_affine.html	(from https://matplotlib.org/stable/api/index.html)
01:42:43	190999/190999	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_tightbbox.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_tightbbox.html	(from https://matplotlib.org/stable/api/index.html)
01:42:43	193107/193107	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.remove.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.remove.html	(from https://matplotlib.org/stable/api/index.html)
01:42:44	189288/189288	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.axes.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.axes.html	(from https://matplotlib.org/stable/api/index.html)
01:42:45	190491/190491	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_figure.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_figure.html	(from https://matplotlib.org/stable/api/index.html)
01:42:45	190326/190326	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_figure.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_figure.html	(from https://matplotlib.org/stable/api/index.html)
01:42:46	189727/189727	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_children.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_children.html	(from https://matplotlib.org/stable/api/index.html)
01:42:46	192589/192589	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.findobj.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.findobj.html	(from https://matplotlib.org/stable/api/index.html)
01:42:47	192337/192337	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_transform.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_transform.html	(from https://matplotlib.org/stable/api/index.html)
01:42:47	191980/191980	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_transform.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_transform.html	(from https://matplotlib.org/stable/api/index.html)
01:42:47	189706/189706	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.is_transform_set.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.is_transform_set.html	(from https://matplotlib.org/stable/api/index.html)
01:42:48	189552/189552	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.convert_xunits.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.convert_xunits.html	(from https://matplotlib.org/stable/api/index.html)
01:42:48	189540/189540	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.convert_yunits.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.convert_yunits.html	(from https://matplotlib.org/stable/api/index.html)
01:42:49	189290/189290	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.have_units.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.have_units.html	(from https://matplotlib.org/stable/api/index.html)
01:42:49	190676/190676	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_gid.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_gid.html	(from https://matplotlib.org/stable/api/index.html)
01:42:50	190351/190351	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_gid.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_gid.html	(from https://matplotlib.org/stable/api/index.html)
01:42:50	189861/189861	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_label.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_label.html	(from https://matplotlib.org/stable/api/index.html)
01:42:51	190886/190886	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_label.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_label.html	(from https://matplotlib.org/stable/api/index.html)
01:42:51	189545/189545	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_url.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.set_url.html	(from https://matplotlib.org/stable/api/index.html)
01:42:51	189230/189230	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2020:47:58%20GMT	https://matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_url.html	C:/ssl/python_documentaions/matplotlib/matplotlib.org/stable/api/_as_gen/matplotlib.artist.Artist.get_url.html	(from https://matplotlib.org/stable/api/index.html)
